,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,primaryMetric,secondaryMetrics,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory,impl,payloadType,workload,size,bench_id,class,clazz,method
309,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 1719.925, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 1719.925, '50.0': 1719.925, '90.0': 1719.925, '95.0': 1719.925, '99.0': 1719.925, '99.9': 1719.925, '99.99': 1719.925, '99.999': 1719.925, '99.9999': 1719.925, '100.0': 1719.925}, 'scoreUnit': 'us/op', 'rawData': [[1719.925]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'tablesizesum': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'totalmemory': {'score': 348040.0, 'scoreError': 'NaN', 'scoreConfidence': [348040.0, 348040.0], 'scorePercentiles': {'0.0': 348040.0, '50.0': 348040.0, '90.0': 348040.0, '95.0': 348040.0, '99.0': 348040.0, '99.9': 348040.0, '99.99': 348040.0, '99.999': 348040.0, '99.9999': 348040.0, '100.0': 348040.0}, 'scoreUnit': '#', 'rawData': [[348040.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,348040.0,JDK_O2O_LINKEDHASH,_,WORDCOUNT,10000,wordcount,JDKGetPut,JDKGetPut,wordcount
310,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 8929.67, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 8929.67, '50.0': 8929.67, '90.0': 8929.67, '95.0': 8929.67, '99.0': 8929.67, '99.9': 8929.67, '99.99': 8929.67, '99.999': 8929.67, '99.9999': 8929.67, '100.0': 8929.67}, 'scoreUnit': 'us/op', 'rawData': [[8929.67]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'tablesizesum': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'totalmemory': {'score': 1766976.0, 'scoreError': 'NaN', 'scoreConfidence': [1766976.0, 1766976.0], 'scorePercentiles': {'0.0': 1766976.0, '50.0': 1766976.0, '90.0': 1766976.0, '95.0': 1766976.0, '99.0': 1766976.0, '99.9': 1766976.0, '99.99': 1766976.0, '99.999': 1766976.0, '99.9999': 1766976.0, '100.0': 1766976.0}, 'scoreUnit': '#', 'rawData': [[1766976.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,1766976.0,JDK_O2O_LINKEDHASH,_,WORDCOUNT,100000,wordcount,JDKGetPut,JDKGetPut,wordcount
311,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 74914.159, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 74914.159, '50.0': 74914.159, '90.0': 74914.159, '95.0': 74914.159, '99.0': 74914.159, '99.9': 74914.159, '99.99': 74914.159, '99.999': 74914.159, '99.9999': 74914.159, '100.0': 74914.159}, 'scoreUnit': 'us/op', 'rawData': [[74914.159]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'tablesizesum': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'totalmemory': {'score': 7829160.0, 'scoreError': 'NaN', 'scoreConfidence': [7829160.0, 7829160.0], 'scorePercentiles': {'0.0': 7829160.0, '50.0': 7829160.0, '90.0': 7829160.0, '95.0': 7829160.0, '99.0': 7829160.0, '99.9': 7829160.0, '99.99': 7829160.0, '99.999': 7829160.0, '99.9999': 7829160.0, '100.0': 7829160.0}, 'scoreUnit': '#', 'rawData': [[7829160.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,7829160.0,JDK_O2O_LINKEDHASH,_,WORDCOUNT,1000000,wordcount,JDKGetPut,JDKGetPut,wordcount
312,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 398.799, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 398.799, '50.0': 398.799, '90.0': 398.799, '95.0': 398.799, '99.0': 398.799, '99.9': 398.799, '99.99': 398.799, '99.999': 398.799, '99.9999': 398.799, '100.0': 398.799}, 'scoreUnit': 'us/op', 'rawData': [[398.799]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 47744.0, 'scoreError': 'NaN', 'scoreConfidence': [47744.0, 47744.0], 'scorePercentiles': {'0.0': 47744.0, '50.0': 47744.0, '90.0': 47744.0, '95.0': 47744.0, '99.0': 47744.0, '99.9': 47744.0, '99.99': 47744.0, '99.999': 47744.0, '99.9999': 47744.0, '100.0': 47744.0}, 'scoreUnit': '#', 'rawData': [[47744.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,0.0,0.0,47744.0,JDK_O2O_TREE,_,WORDCOUNT,1000,wordcount,JDKGetPut,JDKGetPut,wordcount
313,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 4787.584, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 4787.584, '50.0': 4787.584, '90.0': 4787.584, '95.0': 4787.584, '99.0': 4787.584, '99.9': 4787.584, '99.99': 4787.584, '99.999': 4787.584, '99.9999': 4787.584, '100.0': 4787.584}, 'scoreUnit': 'us/op', 'rawData': [[4787.584]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 315248.0, 'scoreError': 'NaN', 'scoreConfidence': [315248.0, 315248.0], 'scorePercentiles': {'0.0': 315248.0, '50.0': 315248.0, '90.0': 315248.0, '95.0': 315248.0, '99.0': 315248.0, '99.9': 315248.0, '99.99': 315248.0, '99.999': 315248.0, '99.9999': 315248.0, '100.0': 315248.0}, 'scoreUnit': '#', 'rawData': [[315248.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,0.0,0.0,315248.0,JDK_O2O_TREE,_,WORDCOUNT,10000,wordcount,JDKGetPut,JDKGetPut,wordcount
314,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 32100.725, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 32100.725, '50.0': 32100.725, '90.0': 32100.725, '95.0': 32100.725, '99.0': 32100.725, '99.9': 32100.725, '99.99': 32100.725, '99.999': 32100.725, '99.9999': 32100.725, '100.0': 32100.725}, 'scoreUnit': 'us/op', 'rawData': [[32100.725]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 1635880.0, 'scoreError': 'NaN', 'scoreConfidence': [1635880.0, 1635880.0], 'scorePercentiles': {'0.0': 1635880.0, '50.0': 1635880.0, '90.0': 1635880.0, '95.0': 1635880.0, '99.0': 1635880.0, '99.9': 1635880.0, '99.99': 1635880.0, '99.999': 1635880.0, '99.9999': 1635880.0, '100.0': 1635880.0}, 'scoreUnit': '#', 'rawData': [[1635880.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,0.0,0.0,1635880.0,JDK_O2O_TREE,_,WORDCOUNT,100000,wordcount,JDKGetPut,JDKGetPut,wordcount
315,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 399552.857, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 399552.857, '50.0': 399552.857, '90.0': 399552.857, '95.0': 399552.857, '99.0': 399552.857, '99.9': 399552.857, '99.99': 399552.857, '99.999': 399552.857, '99.9999': 399552.857, '100.0': 399552.857}, 'scoreUnit': 'us/op', 'rawData': [[399552.857]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 7304848.0, 'scoreError': 'NaN', 'scoreConfidence': [7304848.0, 7304848.0], 'scorePercentiles': {'0.0': 7304848.0, '50.0': 7304848.0, '90.0': 7304848.0, '95.0': 7304848.0, '99.0': 7304848.0, '99.9': 7304848.0, '99.99': 7304848.0, '99.999': 7304848.0, '99.9999': 7304848.0, '100.0': 7304848.0}, 'scoreUnit': '#', 'rawData': [[7304848.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,7304848.0,JDK_O2O_TREE,_,WORDCOUNT,1000000,wordcount,JDKGetPut,JDKGetPut,wordcount
316,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 342.493, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 342.493, '50.0': 342.493, '90.0': 342.493, '95.0': 342.493, '99.0': 342.493, '99.9': 342.493, '99.99': 342.493, '99.999': 342.493, '99.9999': 342.493, '100.0': 342.493}, 'scoreUnit': 'us/op', 'rawData': [[342.493]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 768.0, 'scoreError': 'NaN', 'scoreConfidence': [768.0, 768.0], 'scorePercentiles': {'0.0': 768.0, '50.0': 768.0, '90.0': 768.0, '95.0': 768.0, '99.0': 768.0, '99.9': 768.0, '99.99': 768.0, '99.999': 768.0, '99.9999': 768.0, '100.0': 768.0}, 'scoreUnit': '#', 'rawData': [[768.0]]}, 'tablesizesum': {'score': 768.0, 'scoreError': 'NaN', 'scoreConfidence': [768.0, 768.0], 'scorePercentiles': {'0.0': 768.0, '50.0': 768.0, '90.0': 768.0, '95.0': 768.0, '99.0': 768.0, '99.9': 768.0, '99.99': 768.0, '99.999': 768.0, '99.9999': 768.0, '100.0': 768.0}, 'scoreUnit': '#', 'rawData': [[768.0]]}, 'totalmemory': {'score': 46840.0, 'scoreError': 'NaN', 'scoreConfidence': [46840.0, 46840.0], 'scorePercentiles': {'0.0': 46840.0, '50.0': 46840.0, '90.0': 46840.0, '95.0': 46840.0, '99.0': 46840.0, '99.9': 46840.0, '99.99': 46840.0, '99.999': 46840.0, '99.9999': 46840.0, '100.0': 46840.0}, 'scoreUnit': '#', 'rawData': [[46840.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,768.0,768.0,46840.0,JDK_O2O_HASHTABLE,_,WORDCOUNT,1000,wordcount,JDKGetPut,JDKGetPut,wordcount
317,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 2024.446, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 2024.446, '50.0': 2024.446, '90.0': 2024.446, '95.0': 2024.446, '99.0': 2024.446, '99.9': 2024.446, '99.99': 2024.446, '99.999': 2024.446, '99.9999': 2024.446, '100.0': 2024.446}, 'scoreUnit': 'us/op', 'rawData': [[2024.446]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 6144.0, 'scoreError': 'NaN', 'scoreConfidence': [6144.0, 6144.0], 'scorePercentiles': {'0.0': 6144.0, '50.0': 6144.0, '90.0': 6144.0, '95.0': 6144.0, '99.0': 6144.0, '99.9': 6144.0, '99.99': 6144.0, '99.999': 6144.0, '99.9999': 6144.0, '100.0': 6144.0}, 'scoreUnit': '#', 'rawData': [[6144.0]]}, 'tablesizesum': {'score': 6144.0, 'scoreError': 'NaN', 'scoreConfidence': [6144.0, 6144.0], 'scorePercentiles': {'0.0': 6144.0, '50.0': 6144.0, '90.0': 6144.0, '95.0': 6144.0, '99.0': 6144.0, '99.9': 6144.0, '99.99': 6144.0, '99.999': 6144.0, '99.9999': 6144.0, '100.0': 6144.0}, 'scoreUnit': '#', 'rawData': [[6144.0]]}, 'totalmemory': {'score': 313928.0, 'scoreError': 'NaN', 'scoreConfidence': [313928.0, 313928.0], 'scorePercentiles': {'0.0': 313928.0, '50.0': 313928.0, '90.0': 313928.0, '95.0': 313928.0, '99.0': 313928.0, '99.9': 313928.0, '99.99': 313928.0, '99.999': 313928.0, '99.9999': 313928.0, '100.0': 313928.0}, 'scoreUnit': '#', 'rawData': [[313928.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,6144.0,6144.0,313928.0,JDK_O2O_HASHTABLE,_,WORDCOUNT,10000,wordcount,JDKGetPut,JDKGetPut,wordcount
318,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 11049.353, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 11049.353, '50.0': 11049.353, '90.0': 11049.353, '95.0': 11049.353, '99.0': 11049.353, '99.9': 11049.353, '99.99': 11049.353, '99.999': 11049.353, '99.9999': 11049.353, '100.0': 11049.353}, 'scoreUnit': 'us/op', 'rawData': [[11049.353]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 24576.0, 'scoreError': 'NaN', 'scoreConfidence': [24576.0, 24576.0], 'scorePercentiles': {'0.0': 24576.0, '50.0': 24576.0, '90.0': 24576.0, '95.0': 24576.0, '99.0': 24576.0, '99.9': 24576.0, '99.99': 24576.0, '99.999': 24576.0, '99.9999': 24576.0, '100.0': 24576.0}, 'scoreUnit': '#', 'rawData': [[24576.0]]}, 'tablesizesum': {'score': 24576.0, 'scoreError': 'NaN', 'scoreConfidence': [24576.0, 24576.0], 'scorePercentiles': {'0.0': 24576.0, '50.0': 24576.0, '90.0': 24576.0, '95.0': 24576.0, '99.0': 24576.0, '99.9': 24576.0, '99.99': 24576.0, '99.999': 24576.0, '99.9999': 24576.0, '100.0': 24576.0}, 'scoreUnit': '#', 'rawData': [[24576.0]]}, 'totalmemory': {'score': 1600088.0, 'scoreError': 'NaN', 'scoreConfidence': [1600088.0, 1600088.0], 'scorePercentiles': {'0.0': 1600088.0, '50.0': 1600088.0, '90.0': 1600088.0, '95.0': 1600088.0, '99.0': 1600088.0, '99.9': 1600088.0, '99.99': 1600088.0, '99.999': 1600088.0, '99.9999': 1600088.0, '100.0': 1600088.0}, 'scoreUnit': '#', 'rawData': [[1600088.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,24576.0,24576.0,1600088.0,JDK_O2O_HASHTABLE,_,WORDCOUNT,100000,wordcount,JDKGetPut,JDKGetPut,wordcount
